title,leadership,focus,experience_level,company_name,company_industry,location,city,state,remote,salary_range,salary_min,salary_max,employment_type,required_education,job_id
Data Scientist,None,Advanced Analytics,Mid,"IRS, Office of Chief Counsel",Government,"Los Angeles, CA",Los Angeles,CA,On-Site,$54k - $107k,54000.0,107000.0,Full-Time,Bachelors,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCAoMTItTW9udGggUmVnaXN0ZXIpIiwiaHRpZG9jaWQiOiJZcUlFTWl1Q3J0UDg4a2xaQUFBQUFBPT0iLCJmYyI6IkVzc0NDb3dDUVU1MVYyaGphMjFPWW1kUVdYUmZNRk52Y0hwTFVIUmpkVE16YW1jMlJXMXlkemhaUkdkUk16aENZemRCV2padmJWVTBUbmRIYW1GUGVtNDFYMjVQU1UwelFUUXRSMU5SV0hGalZtZHhjaTAwT0VONWJFOW9ZVmd6WmtkVFJVRXhiVE13WlRKd1VubGlSblpMZW1ObGNHMXNORmx2VEdacVJUaE5iVGx6ZVU1b2JucEJVekI1UkZOcmFIcHlUeTFhYm5aVGFVVTFUSEJMTnpKd1dXVnlZMnQwWmxkRk9EWlpVMmhpV2swMGNYTTNSMUJMU0dOS05sbFdlalIzTlRGSWIxVmtNalUzZFV0c01uTlhSbTF3UjBsbkxWZFhkRk5OWjFvMlNrRlFOV0Z1WVdsQmVYbDVhVnBtU0dvd2NtcGhVMGhsV1dWNFl5MUdZV1Z2VkcxaFgxSXdNbU4zZHpKR1RHRjJYeElXYTBsSWJWcFpNelZOTlVnNGNEZzBVRE5LTmtsbFFSb2lRVkJZYUcwMVluQTVjbnBEYWpNMGMxcGlhelYxWnpKWmF6SndaMHRNUzJ0WVFRIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTAiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9kYXRhLXNjaWVudGlzdC0xMi1tb250aC1yZWdpc3Rlci1hdC1pcnMtb2ZmaWNlLW9mLWNoaWVmLWNvdW5zZWwtMzgzNTM5MjEwND91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,Manager,Consumer Products/Retail,Senior,Deloitte,Consulting,"Los Angeles, CA",Los Angeles,CA,On-Site,$152k - $253k,152000.0,253000.0,Full-Time,Masters,eyJqb2JfdGl0bGUiOiJDb25zdW1lciBQcm9kdWN0cy9SZXRhaWwgRGF0YSBTY2llbmNlIE1hbmFnZXIiLCJodGlkb2NpZCI6IkJHeGx4VHdZMHE0MHBsanNBQUFBQUE9PSIsImZjIjoiRXJZQ0N2Y0JRVTUxVjJoamEwRktUbTlIYlVWQmFHbHZabGx1WDBKQmVUVkpZazVZVTJFMlpIVnNSVUZoWTBkVU5VOTNTVUV0ZUhocFUxWnhlRk5MZEc1aWNuUXpiRTFvU1VOQ2VYWjFjemd5YmtoYVJrRklaSGswZDJwT1kzQkpWVWx4V20xUVdIZHBOVjlNYjFrelUxVlJNSFJFUnpsaVRFTjRlVzVzTUV4WlNuUXlTMnhpVWtGWWQxOHlOMTlZTFhoeVdVSmhUVTlFVkcxaU9UbGlNakZzWmxSWWEwRkhaSFZrUWpKU1NtcE9SbVpSVmtKMmN6VkdlWE14TVdOM2JVTk1ZV2RMZGxSeFJuVm5SVTVqVTB4RlZYUnhPRVkyYUdzNVQzUmpVVXB0T0RGb1VHOHRRbU5mVUhCRFJGQm9XV2xHVDJaVFMzSlpNWGQ0TUJJV2EwbEliVnBaTXpWTk5VZzRjRGcwVUROS05rbGxRUm9pUVZCWWFHMDFXblZ2ZW1sSVFXeHFlRmxQWTIxa2RrbHFNbGwwWlZrd1luVkJkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzExIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIERlbG9pdHRlIEpvYnMiLCJsaW5rIjoiaHR0cHM6Ly9qb2JzdXMuZGVsb2l0dGUuY29tL2xvcy1hbmdlbGVzLWNhL2NvbnN1bWVyLXByb2R1Y3RzcmV0YWlsLWRhdGEtc2NpZW5jZS1tYW5hZ2VyL0NCMDc4OUE5MDMwODQxM0RCQTlGNzhFMjIxMzU0QzY5L2pvYi8/dnM9MjhcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,None,None,Mid,VirtualVocations,Other,"Los Angeles, CA",Los Angeles,CA,Hybrid,Not provided,,,Full-Time,None,eyJqb2JfdGl0bGUiOiJEYXRhIHNjaWVudGlzdCIsImh0aWRvY2lkIjoiMlVBZldGV0FtVGN2cE1vZ0FBQUFBQT09IiwiZmMiOiJFb3NDQ3N3QlFVNTFWMmhqYTFSblJ6bHpVazU1VVhRemJEVmxVR3hSYjBKMVNUaFpOMk52U205b1RYWlllVnBSU1ZwQk0yNDVNVFppVURaeVNESlhaR3AyVTBac2NDMUxhbGRLYkVoUUxVWTBiMHBUVVhSTVVUZDNUMnQzZEhwQ1NsRnhTMFJEU3pKVk9ESnJURnBGZDBjMVYyRkhaekJEUWxFeFZ6bGlWR1V6UlhaQ01YSTROMGRMUnkxdkxVRXdTVkZzVkZkRU4xaHJjbEJGWmtsR1pDMW1la2hvWDNsdmVXUm1la3B4VEdKeFowVlFkME5vZWxoRFMxOXZZbXBJYW5veVNFZG9jMlZ4UWpGRmFWRkxURWhJRWhaclNVaHRXbGt6TlUwMVNEaHdPRFJRTTBvMlNXVkJHaUpCVUZob2JUVlpSVUU0U1dSblJuSnlOVlp0ZEhOdFREVlJVVnBYTTI5ME5USkIiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMyIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBUYWxlbnQuY29tIiwibGluayI6Imh0dHBzOi8vd3d3LnRhbGVudC5jb20vdmlldz9pZD05MzUwNmYzNzhiMDhcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,None,Medical Applications,Mid,Childrens Hospital of Los Angeles,Healthcare,"Glendale, CA",Glendale,CA,On-Site,$80k - $160k,80000.0,160000.0,Full-Time,Bachelors,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCIsImh0aWRvY2lkIjoidnU3Q3VCZE9jZ1IwV3F2cUFBQUFBQT09IiwiZmMiOiJFcllDQ3ZjQlFVNTFWMmhqYlRGWWRrRkRkRm8zUm5GSU4wZHdiRk5DY0RSc1luQk1jbGhZWDFrek9XTmZiVGhxTkdwTE5VZGlVbGt0ZWtKSGFrWTVWVkV5VjNKV1Qyb3diSFpaTkY5VGVHTnVUVVpvZW1Zd2FIVktTVlZITlZFelRFZzNTMWswYUZCMFpWQnFhazFTWXpSa2JVNXFiSGs1YWtaWlpIWXpUM1ZxY1RoWk9VdE5OVXBWWkRjNVNGTnljMFZWTlhSd2NHOXZlVTF1YldKU1VYQXdVbE15U25ad09HZ3hNRmN5Y1VKYVQxcFJObVZITTJOU1lVODNXVGd3Vkdkc1JFczJOVWRDV2t4TVkxSTBWbFpXZG1OV2RHcElja1Y0Y2tsb1kwRmZiSFU0YnpSNE1rTktYM1YzVlZremJGQlBORzFNVjAxNU5HcE1jeElXYTBsSWJWcFpNelZOTlVnNGNEZzBVRE5LTmtsbFFSb2lRVkJZYUcwMVlrbzFWbkZWVkhFNFZVZHdiVVpTU1hKbExYa3pkM0I0Y1hSbWR3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gSW5kZWVkIiwibGluayI6Imh0dHBzOi8vd3d3LmluZGVlZC5jb20vdmlld2pvYj9qaz0wMmMwNDBkMTVhNTRmNDEzXHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==
Data Scientist,Staff,Revenue,Senior,Match Group,Online Dating,"West Hollywood, CA",West Hollywood,CA,On-Site,$185k - $200k,185000.0,200000.0,Full-Time,Bachelors,eyJqb2JfdGl0bGUiOiJTdGFmZiBEYXRhIFNjaWVudGlzdCwgUmV2ZW51ZSIsImh0aWRvY2lkIjoiYVRGTDJFZ05YaUJUYUt2NEFBQUFBQT09IiwiZmMiOiJFcmNDQ3ZjQlFVNTFWMmhqYkVzMVNuRjNWV0pPYTBKNlMxVnJiRmxpU21GblZrWnNURUZTUWpGdldFOXlkVWRYVVRFNFZ6RnRNelJSVlc1NmVHUnZWVWhKTmxsM1JISnFNbmhYYnpZMWRVeHhVSFZwY0V0dVNYSlBMV0ZSU0V4dVEwUnZURUpOZDFoUWMzQktjMU5tYjFsNE0xQlVjMnhxVm13M1EwaHRVMGN4VDNOblRuWTBhMGxCV1hadGVraEtXRzFWVkVOcFRIbHBjMjltY1VscmVXdDZWMDV1Ym1wUFN6VjZka1ZyYVdKcU9HRkhTRzgyYzFCUWNVZEliM1ZvYlV4alRYTXhOalpDVkVOMlRXNHRjMVZpYnpKa1ZtRm5ZMXBPWWpWeU9URmtObFp5VGpOdldYZFNSV0pYTjNkQmRUUnNiV1ZPVUU5WFh5MTJUUklYYTI5SWJWcGxURWxIWWtobGNEZzBVSEZ6Y1RBeVFWa2FJa0ZRV0dodE5XSjNSWGxzU0hOdFNXTk5SRnBuZVcxSk9GVjFlV2xzUVZWcE5VRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgb24gTGV2ZXIiLCJsaW5rIjoiaHR0cHM6Ly9qb2JzLmxldmVyLmNvL21hdGNoZ3JvdXAvN2MwYjQyY2YtMTFmMi00ZWVkLTg4MWMtNDM2NzlmMjkyYzliP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=
Data Scientist,None,People Analytics,Entry,Snap,Social Media,"Los Angeles, CA",Los Angeles,CA,On-Site,$54k - $107k,54000.0,107000.0,Full-Time,Masters,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCBJbnRlcm4iLCJodGlkb2NpZCI6IldrYnNHTEIxUEMzaWlTZThBQUFBQUE9PSIsImZjIjoiRXFJQ0N1SUJRVTUxVjJoamJVdGliRTB3ZFU5MGNGSjVOVzF5WjBKa09UQnNUVEJ4VWtOS2NIa3RURTVrVkVOdlZEUmFhMlZmZDNKU1pXaElSV1p5V1RGWVMyMWtNbVF3VjNBeVlrVkdObk00VGpaV1IwRlVlbTFWVEdoTVdVOTFaVXRuYkRaRVdtRnRSbGM1WlU4d09XNUtWR3d3V0MxVk5sSmpSekJzTld0WmVuZE1SMncxUWpFelp6aFdjREZ5U2kxRGFERkJWalpMUlZwalRESk1ZbVkwVkZaVVpETk1OVGx4VjJ0UFdFZGZOMEZ6VFRVelJqVkNlRnA2UkV4WldGOXpZVXRDYkhSaVJrdGthbVJNWkdGQ1lrYzVUa3RVVm1WaldqY3dPRk5xTWtwcFIyTkpaeElYYTI5SWJWcGxURWxIWWtobGNEZzBVSEZ6Y1RBeVFWa2FJa0ZRV0dodE5WcHdjRFZOYkdwQ1NWbDFlWGRpWVVneWRXVnNkRkpLVm5sVFEwRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzMiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gVGhlIE11c2UiLCJsaW5rIjoiaHR0cHM6Ly93d3cudGhlbXVzZS5jb20vam9icy9zbmFwL2RhdGEtc2NpZW50aXN0LWludGVybj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,None,Consumer Insights,Mid,Netflix,Entertainment,"Los Angeles, CA",Los Angeles,CA,On-Site,$121k - $164k,121000.0,164000.0,Full-Time,Bachelors,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCAoTDUpIC0gQXBwbGllZCBSZXNlYXJjaCwgQ29uc3VtZXIgSW5zaWdodHMiLCJodGlkb2NpZCI6IkRIVzc4Y2NvZkVIajE1V0tBQUFBQUE9PSIsImZjIjoiRXN3Q0Nvd0NRVTUxVjJoamF5MW9WalZsU0haeVMwbFVWMXBRYzJwemJIQkVZblEyT0dSb2IwRXdZbmN3TVdkelpXaE5kMEpFWm5KS1pXUjZkVzVNWkVsSWFXaG1MVEJzVDA1V1FVaFFkVmhvVm13eFdtNHdlWGRTV1RkWVVtNU9kREJYY1RkTE1ubG1aVUZMUW1wTFYzWlJRVEJsUTFOeVUyNTJVRGR6Y2xWRVZWTnFOM0ZyTlY5MVlVeGtUSEJ3T0daR2RGSlJTMWxYZEhkSGF6QkJjWEJsUW1kSmVsSjFTRkE0VVRocmJHZGhURFJrY2pCQ1FXNU1OMjkxUzNBNFowY3phekV0YURWQk0zTXRMV2xvVW1GZlRVUXlUakZRZFhKV1NFSkxaemxHTTNOU1dreGtVM2w0UTJoUlRsWjVRVTh0VEVST1V6Tm5WMHRXTWtOaU9YZEJZM3A0YUhveU5EQlBTRkJXYVd0UVZ4SVhhMjlJYlZwbFRFbEhZa2hsY0RnMFVIRnpjVEF5UVZrYUlrRlFXR2h0TldKWmFYcFVSRmx1Ukcwd1RIaG1RMUJVUldWWlpWVjNWMGh0TWxFIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfNSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBKb2J6TWFsbCIsImxpbmsiOiJodHRwczovL3d3dy5qb2J6bWFsbC5jb20vbmV0ZmxpeC9qb2IvZGF0YS1zY2llbnRpc3QtbDUtYXBwbGllZC1yZXNlYXJjaC1jb25zdW1lci1pbnNpZ2h0cz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,None,"Large Language Models, Neo4J, Generative AI",Senior,"Sunrise Systems, Inc.",Unknown,"Los Angeles, CA",Los Angeles,CA,Ambiguous,$135k - $142k,135000.0,142000.0,Full-Time,None,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCIsImh0aWRvY2lkIjoidzFydlVSQWZnTTE4MTl4LUFBQUFBQT09IiwiZmMiOiJFcmNDQ3ZjQlFVNTFWMmhqYmpnelNYWnFjak4wTVRkYVpUbDFNWEUzYlRoUVQwZHlRMWRqTVhwcFZsY3hOMjlJUmw5Q1pqQmhSR05aZGsxcE5UUXlhMmhFUlZKb2JGWkVhM0I2ZEdsTE5Wb3RlVWxsYWpJeE9EUlNUbFZuU1ZsMGJGTlhZa1ptY0VJNWRHeDNhM041VUdSYVVXRmZXbUpsY0dkUmREazJNekpZT0RWdmEzUktNR0ZDYVRRelJWSnNUeTFYTlVSNWRFTmlURGhMTTA0eU4xbzNaRlpITnpCaVNFRjNlVUppVldsaVdsVmpOa3BPU201M1ltdHRWQzFhTVhWMFNEbExjbGx1TUc5S09VaHlaMFpMWldoamRuazVRMFk1VDJKalRtWnFZakU1VVU1b1RsaHJVVGhhZUVoUFVFTnJiamw1VWpWRGQxRnlkeElYYTI5SWJWcGxURWxIWWtobGNEZzBVSEZ6Y1RBeVFWa2FJa0ZRV0dodE5WbDFjVzV6UkZvMVNESktSVXhDY0d0SlgxQkljbEF6Y0ROWGVVRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzYiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9kYXRhLXNjaWVudGlzdC1hdC1zdW5yaXNlLXN5c3RlbXMtaW5jLTM3MTQxOTEzNTE/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==
Data Scientist,None,None,Mid,VirtualVocations,Other,"Los Angeles, CA",Los Angeles,CA,On-Site,Not Provided,,,Full-Time,None,eyJqb2JfdGl0bGUiOiJEYXRhIHNjaWVudGlzdCIsImh0aWRvY2lkIjoidU9YZHNOWTdDUUlsdlVBOUFBQUFBQT09IiwiZmMiOiJFb3dDQ3N3QlFVNTFWMmhqYTFSb00xUk5hVk5qVEdwNlkwZGtVRXAwVFVoTGIwdE1iV1ZtVjNKeE56VkJVWEF5TTBOdU1tNDRka3QwWTNOWGRISnZWUzFCT1dOdmVrNXNWVmRqTm1Gc2VUQlZXa052YW5kaFoxWXpaRWRzUmxVdFowNHdSMHd4ZUc1ck1sQXRibkZPV2t0ck5rSldPVmhyZVVOU1dUSjBjbUZaWlZSZldrUk9ZbTFwV0ZKbFMyNVpXa1pCUm5SaFRXVTJMVXBVTUZZeWR5MXdhMnc0ZERWQ1FVTnlObE5IUkdSMlNqTjNNVWhyYTJadVdHdEdRVGRqWlZCM2NFRTROVWg0UlhJMmRtOVRVa1ZyRWhkcmIwaHRXbVZNU1VkaVNHVndPRFJRY1hOeE1ESkJXUm9pUVZCWWFHMDFXa2RvVDAwdFpGSldjRXhJYVdaZlNHaDFVMVpIYW5GU2VrVnZkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzgiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gVGFsZW50LmNvbSIsImxpbmsiOiJodHRwczovL3d3dy50YWxlbnQuY29tL3ZpZXc/aWQ9OTE5ODRlMmMxMGVjXHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==
Senior Data Scientist,Director,Enterprise Data Science,Senior,Univision Communications,Media,"Los Angeles, CA",Los Angeles,CA,On-Site,$80k - $100k,80000.0,100000.0,Full-Time,Bachelors,eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBTY2llbnRpc3QiLCJodGlkb2NpZCI6InhHeVlhX3EwVTg1ZkxSRklBQUFBQUE9PSIsImZjIjoiRXJjQ0N2Y0JRVTUxVjJoamJERldZV3hLVDBaNUxWaE5lR0p2YlVsb05YcEZVRkpSVDB4eVFuQkthblJvY0ZWWE9YTmpNV2RPWm00M1gweFBaMkV5ZVRKZlVVUnJOVXBVVVZkR1kyaHlWMk56VjJkRFgyWkVWVjltZVU1WlRXZE5SMVJsYm1oMmFqaGpjamc0ZEVKRWJYcGlZMFpEWVRCVU4zZElTSFJJTUc1UldUbExSR0ZTVEZoeGNqWkRWRTE2YTNwb2RucEZaakJ3ZVRsZlZUbHBjMFJsWW5SNE1VZDBOREpPYW1kUWFVeFJSR2RxVTNaMFlUUnFZMmx4TUVnNGMwbFpSMmhrVlhSNE1XcHlaREZyVVdkcGEyMVJXbkpMVVVkU2NWZG9jV0pMWVRnelVWTTJVVVYxTkVjMVgydHRhM1JoY0d0UWFrNXZjemxITkJJWGEyOUliVnBsVEVsSFlraGxjRGcwVUhGemNUQXlRVmthSWtGUVdHaHROV0ZIZDBjeVZUZFNVSE5oVUVwbmVtMWtNSEkwT1hvNFZFZGpkRkUiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY185IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIExvcyBBbmdlbGVzIENBIEdlZWJvLmNvbSBGcmVlIENsYXNzaWZpZWRzIEFkcyAtIEdlZWJvIiwibGluayI6Imh0dHBzOi8vbG9zYW5nZWxlcy1jYS5nZWViby5jb20vam9icy1vbmxpbmUvdmlldy9pZC8xMDg0Mzk0MTQ1LXNlbmlvci1kYXRhLXNjaWVudGlzdC0vP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=
Data Scientist,None,LLM Specialist and Deep Learning Modeler,Senior,Spotter,Technology,"Culver City, CA",Culver City,CA,On-Site,$100k - $500k,100000.0,500000.0,Full-Time,Masters,eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBTY2llbnRpc3QgLSBMTE0iLCJodGlkb2NpZCI6InIyWmYxNUhrNVNQdFFUenFBQUFBQUE9PSIsImZjIjoiRXFJQ0N1SUJRVTUxVjJoamJWaHFPVmswTjNOMmJIRnNTMnMyVm10eldEUXlTako2T0Znd2RrOVFZWGhMYVc1M01YaGhZVzVzYUZCQlVUUk9UVE5TUVcxNFFtdDJVMmh4TjNSNWNIcDJkbGxDUlVGRFMwbzJUSEpqY0dWelZUbENTbmhrUzFBemFHRjVlbHBKTjBVMWNURlRWblJ2V1VwelNqSkRXa1F4YlRaeFZIb3hTV000TVcxaGNHeEZYMTlvZFdZMk9FY3hla3R1UzFoSmRVbHNRblZQT0U5c05VaDJYemxCTURsNlVUUk1Oa3BQUW1aQ1gxZG5jVEpoVjNKTmVqTjJRV3gyWlRWVE5UaGhiM0ozVm5SNE9XaE5XVzVhTjJoTlRWSmpTM1prUVcxSVZtWjNaeElYYTI5SWJWcGxURWxIWWtobGNEZzBVSEZ6Y1RBeVFWa2FJa0ZRV0dodE5WcGlaME41WTNsWk5ucG9SWGxmTUY5eVlsaHFZbEV4VTBNNE1HYyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEzIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIEdyZWVuaG91c2UiLCJsaW5rIjoiaHR0cHM6Ly9ib2FyZHMuZ3JlZW5ob3VzZS5pby9zcG90dGVyL2pvYnMvNDI4Mjg5ODAwNT91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,None,Data Science,Entry,Internal Revenue Service,Government,"Los Angeles, CA",Los Angeles,CA,On-Site,$57k - $118k,57000.0,118000.0,Full-Time,Bachelors,eyJqb2JfdGl0bGUiOiJQYXRod2F5cyBSZWNlbnQgR3JhZHVhdGUgKERhdGEgU2NpZW50aXN0KSAxMi1Nb250aCBSb3N0ZXIiLCJodGlkb2NpZCI6IlZ0MW1DVDZGcjhQUEtSRnlBQUFBQUE9PSIsImZjIjoiRXZjQ0NyY0NRVTUxVjJoamJWZFZNWGwxYTNacU1uTllZM1U1U0ZSTVJGVldUSFV4YkY5bVRXdGFkVGxLTjJOUWNYWjZSVTE0VVV0UFpqWnRWbmxQWjBsVlNsaG1kSGRVWTNOSk5sTjJRbU5QYVdwV1ZGOVFXVU5pTFRWR1JUZzFTbGhCVjJkZllYSXhUMnd3Tm5oUGFXSk9hSGxhZEVkSk5FTlhUMGxqYURaalFWSlRRMk5zZW1sNWNrdHhNVjl2Vms0eFJVSlZha28wVTB0eFV6ZFhVa3BRUlVkRE9HdHBOSGxVUWxSVFZITnBSbGh6YjNGSk5HVk9SR2xoZFhWemNFUlJOemR2T1VGUVQxOVFla2N5TjIwd2IwNXFZM290WkMwNVZERjBNa2xmTmt4cWJYUldUVFV6Y1hBdFEyOWliVzkxVlZGWmFYRnlkblpXTlhwMWNHSTRiM0pHV0ZOclVrTTRiRXhxVGxkemQyVndUelZGWWpoaU1FbGFMVFZNZVRsbGNuUmpWMHN6Ukc5clIyeGZSVmxxZFVwWE4yVlpjVlZKYjAwU0YydHZTRzFhWlV4SlIySklaWEE0TkZCeGMzRXdNa0ZaR2lKQlVGaG9iVFZpUmtWT1dIZDZhMTlvVDA1clJrRk9ZVUp1WjE5SVQyRXdNVXhuIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gWmlwUmVjcnVpdGVyIiwibGluayI6Imh0dHBzOi8vd3d3LnppcHJlY3J1aXRlci5jb20vYy9JbnRlcm5hbC1SZXZlbnVlLVNlcnZpY2UvSm9iL1BhdGh3YXlzLVJlY2VudC1HcmFkdWF0ZS0oRGF0YS1TY2llbnRpc3QpLTEyLU1vbnRoLVJvc3Rlci8taW4tTG9zLUFuZ2VsZXMsQ0E/amlkPWM3MzYxYzdiYzhkNGUwY2ZcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
Data Scientist,None,Data Sciences,Senior,Exponent,Engineering and Scientific Consulting,"Los Angeles, CA",Los Angeles,CA,On-Site,$120k - $145k,120000.0,145000.0,Full-Time,Ph.D,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCIsImh0aWRvY2lkIjoiVVNkUUttcTBrT20xaUtub0FBQUFBQT09IiwiZmMiOiJFb3dDQ3N3QlFVNTFWMmhqYm5WVVNHMURTblpVZERacGRXNUxjWEZ4Y1daMVVtNDRVMFUxVEZoMWRtaFBNWEJuVTAxdE5HbzFSVnBWTUVGeVR6UkNNa1JTUnpCSlpHMXJkVUpRVG5kNWVYUjBXVVZ2WjFNM2NGVlFXVVphVmxBNU9FUm5NWE5tU25selFUSjBZV3BQTVV4eGJEUmFhRFp5UWtOck1tMTJaMWQ2WlU1cU5uSkphbUYwUVZveVIxZFFSelJvU0hkNFEwSnBSekV6T1VwcWJrWnhhRUZ6WjJ4TVl6TndUbXByWmsxdlVWbGtWbTFzVEVjMlkzRjRSRFpSZFhrekxXZE1UVkExYUdsNGRqUnhVRGQyRWhkcmIwaHRXbVZNU1VkaVNHVndPRFJRY1hOeE1ESkJXUm9pUVZCWWFHMDFZVXA2ZVdkbVJucDZOVmhpYW1FeldYSmllSFF4U2pCRVpFSjRkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzE2IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vd3d3LmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZGF0YS1zY2llbnRpc3QtYXQtZXhwb25lbnQtMzgyOTQ0OTQzMj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
